id_cxc,estado_pago,vlr_original,vlr_pendiente_pago,producto,tipo_transaccion,rango_monto,prob_pago,valor_esperado_recuperar,valor_en_riesgo
8780,PAGADO,4696.98,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.9993,0.0,0.0
9477,PAGADO,4743.69,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.998,0.0,0.0
10823,PAGADO,4837.09,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.9994,0.0,0.0
11498,PAGADO,4883.79,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.9982,0.0,0.0
13540,PAGADO,5023.9,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9973,0.0,0.0
14912,PAGADO,5117.31,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9994,0.0,0.0
15608,PAGADO,5164.01,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9989,0.0,0.0
16270,PAGADO,5210.72,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9986,0.0,0.0
16947,PAGADO,5257.42,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9995,0.0,0.0
17624,PAGADO,5304.12,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9989,0.0,0.0
18315,PAGADO,5350.82,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9989,0.0,0.0
18987,PAGADO,5397.53,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9962,0.0,0.0
19669,PAGADO,5444.23,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9994,0.0,0.0
20346,PAGADO,5490.93,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9971,0.0,0.0
21030,PAGADO,5537.64,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9988,0.0,0.0
21688,PAGADO,5584.34,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9994,0.0,0.0
92,PAGADO,3292.33,0.0,AHORRO,COMISION RETIRO CORRESPONSAL B,2. MEDIO (1K-5K),0.9244,0.0,0.0
785,PAGADO,3336.25,0.0,AHORRO,COMISION RETIRO CORRESPONSAL B,2. MEDIO (1K-5K),0.9283,0.0,0.0
1467,PAGADO,2980.25,0.0,AHORRO,COMISION RETIRO CORRESPONSAL B,2. MEDIO (1K-5K),0.9374,0.0,0.0
2134,PAGADO,3085.03,0.0,AHORRO,COMISION RETIRO CORRESPONSAL B,2. MEDIO (1K-5K),0.9377,0.0,0.0
2813,PAGADO,3310.27,0.0,AHORRO,COMISION RETIRO CORRESPONSAL B,2. MEDIO (1K-5K),0.9283,0.0,0.0
3468,PAGADO,3186.37,0.0,AHORRO,COMISION RETIRO CORRESPONSAL B,2. MEDIO (1K-5K),0.9283,0.0,0.0
4151,PAGADO,3292.81,0.0,AHORRO,COMISION RETIRO CORRESPONSAL B,2. MEDIO (1K-5K),0.9362,0.0,0.0
4822,PAGADO,2958.43,0.0,AHORRO,COMISION RETIRO CORRESPONSAL B,2. MEDIO (1K-5K),0.9414,0.0,0.0
5506,PAGADO,3102.73,0.0,AHORRO,COMISION RETIRO CORRESPONSAL B,2. MEDIO (1K-5K),0.9289,0.0,0.0
6195,PAGADO,3136.84,0.0,AHORRO,COMISION RETIRO CORRESPONSAL B,2. MEDIO (1K-5K),0.9465,0.0,0.0
6893,PAGADO,3301.87,0.0,AHORRO,COMISION RETIRO CORRESPONSAL B,2. MEDIO (1K-5K),0.9502,0.0,0.0
7567,PAGADO,3051.22,0.0,AHORRO,COMISION RETIRO CORRESPONSAL B,2. MEDIO (1K-5K),0.9214,0.0,0.0
8251,PAGADO,3180.19,0.0,AHORRO,COMISION RETIRO CORRESPONSAL B,2. MEDIO (1K-5K),0.9316,0.0,0.0
8931,PAGADO,2983.63,0.0,AHORRO,COMISION RETIRO CORRESPONSAL B,2. MEDIO (1K-5K),0.9488,0.0,0.0
9627,PAGADO,3267.7,0.0,AHORRO,COMISION RETIRO CORRESPONSAL B,2. MEDIO (1K-5K),0.933,0.0,0.0
10295,PAGADO,3310.82,0.0,AHORRO,COMISION RETIRO CORRESPONSAL B,2. MEDIO (1K-5K),0.9359,0.0,0.0
12318,PAGADO,2969.18,0.0,AHORRO,COMISION RETIRO CORRESPONSAL B,2. MEDIO (1K-5K),0.9259,0.0,0.0
13689,PAGADO,2964.82,0.0,AHORRO,COMISION RETIRO CORRESPONSAL B,2. MEDIO (1K-5K),0.9283,0.0,0.0
14384,PAGADO,3036.39,0.0,AHORRO,COMISION RETIRO CORRESPONSAL B,2. MEDIO (1K-5K),0.9616,0.0,0.0
15068,PARCIAL,3200.84,782.46,AHORRO,COMISION RETIRO CORRESPONSAL B,2. MEDIO (1K-5K),0.5617,439.51,342.95
15751,PAGADO,2943.65,0.0,AHORRO,COMISION RETIRO CORRESPONSAL B,2. MEDIO (1K-5K),0.9465,0.0,0.0
16416,PAGADO,3050.22,0.0,AHORRO,COMISION RETIRO CORRESPONSAL B,2. MEDIO (1K-5K),0.937,0.0,0.0
17093,PARCIAL,3247.22,181.51,AHORRO,COMISION RETIRO CORRESPONSAL B,2. MEDIO (1K-5K),0.6767,122.83,58.68
17774,PAGADO,3240.81,0.0,AHORRO,COMISION RETIRO CORRESPONSAL B,2. MEDIO (1K-5K),0.9369,0.0,0.0
18460,PAGADO,3048.94,0.0,AHORRO,COMISION RETIRO CORRESPONSAL B,2. MEDIO (1K-5K),0.9222,0.0,0.0
19135,PAGADO,3232.12,0.0,AHORRO,COMISION RETIRO CORRESPONSAL B,2. MEDIO (1K-5K),0.937,0.0,0.0
19823,PAGADO,3326.48,0.0,AHORRO,COMISION RETIRO CORRESPONSAL B,2. MEDIO (1K-5K),0.9293,0.0,0.0
20488,PAGADO,3230.02,0.0,AHORRO,COMISION RETIRO CORRESPONSAL B,2. MEDIO (1K-5K),0.9502,0.0,0.0
459,PAGADO,4680.34,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.9976,0.0,0.0
1156,PAGADO,4642.59,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.9976,0.0,0.0
1822,PAGADO,4604.85,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.9977,0.0,0.0
2499,PAGADO,4567.1,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.9968,0.0,0.0
3164,PAGADO,4529.36,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.9983,0.0,0.0
3836,PAGADO,4491.61,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.999,0.0,0.0
5181,PAGADO,4416.13,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.999,0.0,0.0
5869,PAGADO,4378.38,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.9984,0.0,0.0
6565,PAGADO,4340.64,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.998,0.0,0.0
7261,PAGADO,4302.89,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.9983,0.0,0.0
7931,PAGADO,4265.15,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.998,0.0,0.0
8615,PAGADO,4227.4,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.9989,0.0,0.0
9302,PAGADO,4189.66,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.9983,0.0,0.0
9988,PAGADO,4151.91,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.9983,0.0,0.0
10650,PAGADO,4114.17,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.9979,0.0,0.0
11329,PAGADO,4076.42,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.9976,0.0,0.0
12686,PAGADO,4000.93,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.9973,0.0,0.0
13374,PAGADO,3963.19,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.9981,0.0,0.0
14061,PAGADO,3925.45,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.9984,0.0,0.0
14742,PAGADO,3887.7,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.9982,0.0,0.0
15441,PAGADO,3849.96,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.9903,0.0,0.0
16098,PAGADO,3812.21,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.9864,0.0,0.0
17448,PAGADO,3736.72,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.9988,0.0,0.0
18146,PAGADO,3698.98,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.9985,0.0,0.0
18820,PAGADO,3661.23,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.9987,0.0,0.0
19500,PAGADO,3623.49,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.9992,0.0,0.0
20183,PAGADO,3585.74,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.9957,0.0,0.0
20859,PAGADO,3548.0,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.9986,0.0,0.0
21525,PAGADO,3510.25,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.9983,0.0,0.0
508,PARCIAL,701.28,70.13,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.01,70.12
1197,PARCIAL,724.98,85.36,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.01,85.35
1863,PARCIAL,743.01,100.67,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.01,100.66
2544,PARCIAL,673.3,103.17,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.01,103.16
3209,PARCIAL,667.55,114.13,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.01,114.12
3881,PARCIAL,708.77,133.75,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.01,133.74
4549,PARCIAL,724.64,149.6,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.01,149.59
5225,PARCIAL,676.49,151.66,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.02,151.64
5909,PARCIAL,735.8,178.02,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.02,178.0
7304,PARCIAL,712.54,197.67,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.02,197.65
7977,PARCIAL,705.95,208.37,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.02,208.35
8660,PENDIENTE,751.67,751.67,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.08,751.59
9344,PENDIENTE,724.09,724.09,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.07,724.02
10029,PENDIENTE,687.13,687.13,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.07,687.06
10690,PARCIAL,668.32,244.69,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.02,244.67
11370,PENDIENTE,741.45,741.45,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.07,741.38
12049,PARCIAL,665.97,267.46,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.03,267.43
12730,PARCIAL,678.21,284.41,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.03,284.38
13418,PARCIAL,745.99,326.07,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.03,326.04
14790,PARCIAL,687.31,324.81,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.03,324.78
16145,PARCIAL,659.51,335.07,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.03,335.04
16828,PARCIAL,710.23,373.44,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.04,373.4
17491,PENDIENTE,743.47,743.47,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.07,743.4
18191,PARCIAL,674.28,378.47,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.04,378.43
18865,PARCIAL,690.21,399.65,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.04,399.61
19544,PARCIAL,666.79,397.92,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.04,397.88
20225,PARCIAL,665.09,408.71,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.04,408.67
20904,PARCIAL,689.13,435.71,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.04,435.67
21569,PARCIAL,703.05,456.98,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.05,456.93
229,PAGADO,226.7,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.9996,0.0,0.0
917,PAGADO,239.86,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.9996,0.0,0.0
1600,PAGADO,230.39,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.9995,0.0,0.0
2944,PAGADO,242.9,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.9986,0.0,0.0
3603,PAGADO,237.97,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.9985,0.0,0.0
4285,PAGADO,222.46,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.9871,0.0,0.0
5641,PAGADO,224.64,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.9992,0.0,0.0
7035,PAGADO,241.65,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.9989,0.0,0.0
7698,PAGADO,228.03,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.9939,0.0,0.0
8382,PAGADO,226.19,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.9981,0.0,0.0
9068,PAGADO,240.92,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.9991,0.0,0.0
9753,PAGADO,227.56,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.9971,0.0,0.0
10428,PAGADO,229.79,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.9983,0.0,0.0
11103,PAGADO,247.93,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.9995,0.0,0.0
12451,PAGADO,226.32,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.9992,0.0,0.0
13828,PAGADO,222.02,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.9989,0.0,0.0
14520,PAGADO,230.66,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.999,0.0,0.0
15211,PAGADO,233.79,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.9986,0.0,0.0
15882,PAGADO,245.97,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.9987,0.0,0.0
16555,PAGADO,234.05,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.9968,0.0,0.0
17225,PAGADO,252.38,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.9982,0.0,0.0
17906,PAGADO,242.73,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.9992,0.0,0.0
19275,PAGADO,251.61,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.9991,0.0,0.0
19961,PAGADO,222.27,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.9992,0.0,0.0
20629,PAGADO,228.32,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.9992,0.0,0.0
21310,PAGADO,251.88,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.9989,0.0,0.0
492,PAGADO,1615.59,0.0,AHORRO,COMISION RETIRO CANAL A,2. MEDIO (1K-5K),0.9987,0.0,0.0
1183,PAGADO,1633.83,0.0,AHORRO,COMISION RETIRO CANAL A,2. MEDIO (1K-5K),0.997,0.0,0.0
1850,PAGADO,1652.07,0.0,AHORRO,COMISION RETIRO CANAL A,2. MEDIO (1K-5K),0.9936,0.0,0.0
2530,PAGADO,1670.31,0.0,AHORRO,COMISION RETIRO CANAL A,2. MEDIO (1K-5K),0.9979,0.0,0.0
3196,PAGADO,1688.55,0.0,AHORRO,COMISION RETIRO CANAL A,2. MEDIO (1K-5K),0.9992,0.0,0.0
3868,PAGADO,1706.79,0.0,AHORRO,COMISION RETIRO CANAL A,2. MEDIO (1K-5K),0.9984,0.0,0.0
4535,PAGADO,1725.03,0.0,AHORRO,COMISION RETIRO CANAL A,2. MEDIO (1K-5K),0.9976,0.0,0.0
5212,PAGADO,1743.27,0.0,AHORRO,COMISION RETIRO CANAL A,2. MEDIO (1K-5K),0.9988,0.0,0.0
5900,PAGADO,1761.51,0.0,AHORRO,COMISION RETIRO CANAL A,2. MEDIO (1K-5K),0.9971,0.0,0.0
6595,PAGADO,1779.75,0.0,AHORRO,COMISION RETIRO CANAL A,2. MEDIO (1K-5K),0.999,0.0,0.0
7293,PAGADO,1797.99,0.0,AHORRO,COMISION RETIRO CANAL A,2. MEDIO (1K-5K),0.9989,0.0,0.0
7964,PAGADO,1816.23,0.0,AHORRO,COMISION RETIRO CANAL A,2. MEDIO (1K-5K),0.9975,0.0,0.0
8645,PAGADO,1834.48,0.0,AHORRO,COMISION RETIRO CANAL A,2. MEDIO (1K-5K),0.9984,0.0,0.0
9331,PAGADO,1852.72,0.0,AHORRO,COMISION RETIRO CANAL A,2. MEDIO (1K-5K),0.9987,0.0,0.0
10015,PAGADO,1870.96,0.0,AHORRO,COMISION RETIRO CANAL A,2. MEDIO (1K-5K),0.9991,0.0,0.0
10678,PAGADO,1889.2,0.0,AHORRO,COMISION RETIRO CANAL A,2. MEDIO (1K-5K),0.9993,0.0,0.0
11357,PAGADO,1907.44,0.0,AHORRO,COMISION RETIRO CANAL A,2. MEDIO (1K-5K),0.9995,0.0,0.0
12035,PAGADO,1925.68,0.0,AHORRO,COMISION RETIRO CANAL A,2. MEDIO (1K-5K),0.9995,0.0,0.0
13406,PAGADO,1962.16,0.0,AHORRO,COMISION RETIRO CANAL A,2. MEDIO (1K-5K),0.9956,0.0,0.0
14095,PAGADO,1980.4,0.0,AHORRO,COMISION RETIRO CANAL A,2. MEDIO (1K-5K),0.9882,0.0,0.0
14775,PAGADO,1998.64,0.0,AHORRO,COMISION RETIRO CANAL A,2. MEDIO (1K-5K),0.999,0.0,0.0
16131,PAGADO,2035.12,0.0,AHORRO,COMISION RETIRO CANAL A,2. MEDIO (1K-5K),0.9993,0.0,0.0
16815,PAGADO,2053.36,0.0,AHORRO,COMISION RETIRO CANAL A,2. MEDIO (1K-5K),0.9994,0.0,0.0
17478,PAGADO,2071.6,0.0,AHORRO,COMISION RETIRO CANAL A,2. MEDIO (1K-5K),0.9966,0.0,0.0
18177,PAGADO,2089.84,0.0,AHORRO,COMISION RETIRO CANAL A,2. MEDIO (1K-5K),0.9994,0.0,0.0
18850,PAGADO,2108.08,0.0,AHORRO,COMISION RETIRO CANAL A,2. MEDIO (1K-5K),0.999,0.0,0.0
19530,PAGADO,2126.32,0.0,AHORRO,COMISION RETIRO CANAL A,2. MEDIO (1K-5K),0.9994,0.0,0.0
20214,PAGADO,2144.56,0.0,AHORRO,COMISION RETIRO CANAL A,2. MEDIO (1K-5K),0.9993,0.0,0.0
21556,PAGADO,2181.05,0.0,AHORRO,COMISION RETIRO CANAL A,2. MEDIO (1K-5K),0.9995,0.0,0.0
690,PAGADO,611.18,0.0,AHORRO,COMISION CONSULTA SALDO,1. BAJO (<1K),0.9994,0.0,0.0
1372,PAGADO,606.25,0.0,AHORRO,COMISION CONSULTA SALDO,1. BAJO (<1K),0.999,0.0,0.0
2033,PAGADO,601.32,0.0,AHORRO,COMISION CONSULTA SALDO,1. BAJO (<1K),0.9992,0.0,0.0
2723,PAGADO,596.39,0.0,AHORRO,COMISION CONSULTA SALDO,1. BAJO (<1K),0.9988,0.0,0.0
3372,PAGADO,591.46,0.0,AHORRO,COMISION CONSULTA SALDO,1. BAJO (<1K),0.999,0.0,0.0
4059,PAGADO,586.53,0.0,AHORRO,COMISION CONSULTA SALDO,1. BAJO (<1K),0.9989,0.0,0.0
4725,PAGADO,581.61,0.0,AHORRO,COMISION CONSULTA SALDO,1. BAJO (<1K),0.9988,0.0,0.0
5409,PAGADO,576.68,0.0,AHORRO,COMISION CONSULTA SALDO,1. BAJO (<1K),0.9993,0.0,0.0
6092,PAGADO,571.75,0.0,AHORRO,COMISION CONSULTA SALDO,1. BAJO (<1K),0.9992,0.0,0.0
6792,PAGADO,566.82,0.0,AHORRO,COMISION CONSULTA SALDO,1. BAJO (<1K),0.9986,0.0,0.0
8152,PAGADO,556.96,0.0,AHORRO,COMISION CONSULTA SALDO,1. BAJO (<1K),0.9979,0.0,0.0
8834,PAGADO,552.03,0.0,AHORRO,COMISION CONSULTA SALDO,1. BAJO (<1K),0.9988,0.0,0.0
9531,PAGADO,547.1,0.0,AHORRO,COMISION CONSULTA SALDO,1. BAJO (<1K),0.9969,0.0,0.0
10197,PAGADO,542.17,0.0,AHORRO,COMISION CONSULTA SALDO,1. BAJO (<1K),0.9986,0.0,0.0
10876,PAGADO,537.25,0.0,AHORRO,COMISION CONSULTA SALDO,1. BAJO (<1K),0.9992,0.0,0.0
11551,PAGADO,532.32,0.0,AHORRO,COMISION CONSULTA SALDO,1. BAJO (<1K),0.9988,0.0,0.0
12905,PAGADO,522.46,0.0,AHORRO,COMISION CONSULTA SALDO,1. BAJO (<1K),0.9993,0.0,0.0
13592,PAGADO,517.53,0.0,AHORRO,COMISION CONSULTA SALDO,1. BAJO (<1K),0.9974,0.0,0.0
14284,PAGADO,512.6,0.0,AHORRO,COMISION CONSULTA SALDO,1. BAJO (<1K),0.9995,0.0,0.0
14969,PAGADO,507.67,0.0,AHORRO,COMISION CONSULTA SALDO,1. BAJO (<1K),0.9987,0.0,0.0
17001,PAGADO,492.89,0.0,AHORRO,COMISION CONSULTA SALDO,1. BAJO (<1K),0.999,0.0,0.0
17679,PAGADO,487.96,0.0,AHORRO,COMISION CONSULTA SALDO,1. BAJO (<1K),0.9994,0.0,0.0
18361,PAGADO,483.03,0.0,AHORRO,COMISION CONSULTA SALDO,1. BAJO (<1K),0.9984,0.0,0.0
19039,PAGADO,478.1,0.0,AHORRO,COMISION CONSULTA SALDO,1. BAJO (<1K),0.9994,0.0,0.0
19725,PAGADO,473.17,0.0,AHORRO,COMISION CONSULTA SALDO,1. BAJO (<1K),0.999,0.0,0.0
20395,PAGADO,468.24,0.0,AHORRO,COMISION CONSULTA SALDO,1. BAJO (<1K),0.9991,0.0,0.0
21080,PAGADO,463.31,0.0,AHORRO,COMISION CONSULTA SALDO,1. BAJO (<1K),0.9986,0.0,0.0
21736,PAGADO,458.38,0.0,AHORRO,COMISION CONSULTA SALDO,1. BAJO (<1K),0.9985,0.0,0.0
856,PARCIAL,4929.83,4300.85,AHORRO,COMISION RETIRO CORRESPONSAL B,2. MEDIO (1K-5K),0.0001,0.43,4300.42
1542,PENDIENTE,5352.44,5352.44,AHORRO,COMISION RETIRO CORRESPONSAL B,3. ALTO (5K-20K),0.0001,0.54,5351.9
2207,PENDIENTE,4980.04,4980.04,AHORRO,COMISION RETIRO CORRESPONSAL B,2. MEDIO (1K-5K),0.0001,0.5,4979.54
2890,PARCIAL,5148.56,3165.52,AHORRO,COMISION RETIRO CORRESPONSAL B,3. ALTO (5K-20K),0.0001,0.32,3165.2
3544,PARCIAL,5263.83,3685.56,AHORRO,COMISION RETIRO CORRESPONSAL B,3. ALTO (5K-20K),0.0001,0.37,3685.19
4228,PARCIAL,5134.96,3155.72,AHORRO,COMISION RETIRO CORRESPONSAL B,3. ALTO (5K-20K),0.0001,0.32,3155.4
4898,PENDIENTE,5514.19,5514.19,AHORRO,COMISION RETIRO CORRESPONSAL B,3. ALTO (5K-20K),0.0001,0.55,5513.64
5583,PARCIAL,4896.92,3760.89,AHORRO,COMISION RETIRO CORRESPONSAL B,2. MEDIO (1K-5K),0.0001,0.38,3760.51
6272,PENDIENTE,4970.15,4970.15,AHORRO,COMISION RETIRO CORRESPONSAL B,2. MEDIO (1K-5K),0.0001,0.5,4969.65
6973,PENDIENTE,5225.73,5225.73,AHORRO,COMISION RETIRO CORRESPONSAL B,3. ALTO (5K-20K),0.0001,0.52,5225.21
7642,PENDIENTE,5151.16,5151.16,AHORRO,COMISION RETIRO CORRESPONSAL B,3. ALTO (5K-20K),0.0001,0.52,5150.64
8324,PENDIENTE,5367.45,5367.45,AHORRO,COMISION RETIRO CORRESPONSAL B,3. ALTO (5K-20K),0.0001,0.54,5366.91
9009,PENDIENTE,5130.24,5130.24,AHORRO,COMISION RETIRO CORRESPONSAL B,3. ALTO (5K-20K),0.0001,0.51,5129.73
9698,PENDIENTE,5207.74,5207.74,AHORRO,COMISION RETIRO CORRESPONSAL B,3. ALTO (5K-20K),0.0001,0.52,5207.22
10374,PENDIENTE,5097.51,5097.51,AHORRO,COMISION RETIRO CORRESPONSAL B,3. ALTO (5K-20K),0.0001,0.51,5097.0
11044,PENDIENTE,5398.36,5398.36,AHORRO,COMISION RETIRO CORRESPONSAL B,3. ALTO (5K-20K),0.0001,0.54,5397.82
12396,PENDIENTE,5053.58,5053.58,AHORRO,COMISION RETIRO CORRESPONSAL B,3. ALTO (5K-20K),0.0001,0.51,5053.07
13078,PENDIENTE,5341.06,5341.06,AHORRO,COMISION RETIRO CORRESPONSAL B,3. ALTO (5K-20K),0.0001,0.53,5340.53
13768,PENDIENTE,5425.17,5425.17,AHORRO,COMISION RETIRO CORRESPONSAL B,3. ALTO (5K-20K),0.0001,0.54,5424.63
